types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/WikicatHinduPhilosophicalConcepts,http://dbpedia.org/resource/Ahamkara,ego,74,57,0.8201202729539551,0.1096324761108238,3,49,== Personal life == | === Personality ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Ahamkara,ego,74,57,0.8201202729539551,0.1096324761108238,3,49,== Personal life == | === Personality ===
http://dbpedia.org/class/yago/Cognition100023271,http://dbpedia.org/resource/Ahamkara,ego,74,57,0.8201202729539551,0.1096324761108238,3,49,== Personal life == | === Personality ===
http://dbpedia.org/class/yago/Concept105835747,http://dbpedia.org/resource/Ahamkara,ego,74,57,0.8201202729539551,0.1096324761108238,3,49,== Personal life == | === Personality ===
http://dbpedia.org/class/yago/Content105809192,http://dbpedia.org/resource/Ahamkara,ego,74,57,0.8201202729539551,0.1096324761108238,3,49,== Personal life == | === Personality ===
http://dbpedia.org/class/yago/Idea105833840,http://dbpedia.org/resource/Ahamkara,ego,74,57,0.8201202729539551,0.1096324761108238,3,49,== Personal life == | === Personality ===
http://dbpedia.org/class/yago/PsychologicalFeature100023100,http://dbpedia.org/resource/Ahamkara,ego,74,57,0.8201202729539551,0.1096324761108238,3,49,== Personal life == | === Personality ===
