types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/ontology/Person,http://dbpedia.org/resource/Chiyohime,Chiyohime,16,0,1.0,0.0,0,70,== Works == | === Photobooks/DVDs ===
http://dbpedia.org/class/yago/WikicatPlantsDescribedIn1853,http://dbpedia.org/resource/Carex_secta,makura,8,12,0.999998234136878,0.0,0,77,== Works == | === CDs ===
http://dbpedia.org/ontology/Plant,http://dbpedia.org/resource/Carex_secta,makura,8,12,0.999998234136878,0.0,0,77,== Works == | === CDs ===
http://dbpedia.org/class/yago/LivingThing100004258,http://dbpedia.org/resource/Carex_secta,makura,8,12,0.999998234136878,0.0,0,77,== Works == | === CDs ===
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/Carex_secta,makura,8,12,0.999998234136878,0.0,0,77,== Works == | === CDs ===
http://dbpedia.org/class/yago/Organism100004475,http://dbpedia.org/resource/Carex_secta,makura,8,12,0.999998234136878,0.0,0,77,== Works == | === CDs ===
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Carex_secta,makura,8,12,0.999998234136878,0.0,0,77,== Works == | === CDs ===
http://dbpedia.org/class/yago/Plant100017222,http://dbpedia.org/resource/Carex_secta,makura,8,12,0.999998234136878,0.0,0,77,== Works == | === CDs ===
http://dbpedia.org/class/yago/Whole100003553,http://dbpedia.org/resource/Carex_secta,makura,8,12,0.999998234136878,0.0,0,77,== Works == | === CDs ===
