types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Voice_type,lyric tenor,217,24,0.9950256330215074,0.0049992350080204,0,44,== Artistry == | === Voice ===
http://dbpedia.org/ontology/Person,http://dbpedia.org/resource/Voice_type,lyric tenor,217,24,0.9950256330215074,0.0049992350080204,0,44,== Artistry == | === Voice ===
http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity,http://dbpedia.org/resource/Voice_type,lyric tenor,217,24,0.9950256330215074,0.0049992350080204,0,44,== Artistry == | === Voice ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Voice_type,lyric tenor,217,24,0.9950256330215074,0.0049992350080204,0,44,== Artistry == | === Voice ===
http://dbpedia.org/class/yago/Act100030358,http://dbpedia.org/resource/Voice_type,lyric tenor,217,24,0.9950256330215074,0.0049992350080204,0,44,== Artistry == | === Voice ===
http://dbpedia.org/class/yago/Activity100407535,http://dbpedia.org/resource/Voice_type,lyric tenor,217,24,0.9950256330215074,0.0049992350080204,0,44,== Artistry == | === Voice ===
http://dbpedia.org/class/yago/Event100029378,http://dbpedia.org/resource/Voice_type,lyric tenor,217,24,0.9950256330215074,0.0049992350080204,0,44,== Artistry == | === Voice ===
http://dbpedia.org/class/yago/Occupation100582388,http://dbpedia.org/resource/Voice_type,lyric tenor,217,24,0.9950256330215074,0.0049992350080204,0,44,== Artistry == | === Voice ===
http://dbpedia.org/class/yago/PsychologicalFeature100023100,http://dbpedia.org/resource/Voice_type,lyric tenor,217,24,0.9950256330215074,0.0049992350080204,0,44,== Artistry == | === Voice ===
http://dbpedia.org/class/yago/WikicatOccupationsInMusic,http://dbpedia.org/resource/Voice_type,lyric tenor,217,24,0.9950256330215074,0.0049992350080204,0,44,== Artistry == | === Voice ===
