types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/The_Franklin's_Tale,franklin,46,62,0.9969769389885036,0.0028642767178337,12,71,== Inventions and scientific inquiries == | === Electricity ===
http://dbpedia.org/class/yago/Communication100033020,http://dbpedia.org/resource/The_Franklin's_Tale,franklin,46,62,0.9969769389885036,0.0028642767178337,12,71,== Inventions and scientific inquiries == | === Electricity ===
http://dbpedia.org/class/yago/Message106598915,http://dbpedia.org/resource/The_Franklin's_Tale,franklin,46,62,0.9969769389885036,0.0028642767178337,12,71,== Inventions and scientific inquiries == | === Electricity ===
http://dbpedia.org/class/yago/Narrative107221094,http://dbpedia.org/resource/The_Franklin's_Tale,franklin,46,62,0.9969769389885036,0.0028642767178337,12,71,== Inventions and scientific inquiries == | === Electricity ===
http://dbpedia.org/class/yago/WikicatTheCanterburyTales,http://dbpedia.org/resource/The_Franklin's_Tale,franklin,46,62,0.9969769389885036,0.0028642767178337,12,71,== Inventions and scientific inquiries == | === Electricity ===
