types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/WikicatDiplomaticConferencesInEgypt,http://dbpedia.org/resource/Taba_Summit,Taba,39,182,0.9999999999944292,4.791940379103706e-12,4,74,== Presidency (1993–2001) == | ==== Israeli-Palestinian conflict ====
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Taba_Summit,Taba,39,182,0.9999999999944292,4.791940379103706e-12,4,74,== Presidency (1993–2001) == | ==== Israeli-Palestinian conflict ====
http://dbpedia.org/class/yago/Conference108308497,http://dbpedia.org/resource/Taba_Summit,Taba,39,182,0.9999999999944292,4.791940379103706e-12,4,74,== Presidency (1993–2001) == | ==== Israeli-Palestinian conflict ====
http://dbpedia.org/class/yago/Gathering107975026,http://dbpedia.org/resource/Taba_Summit,Taba,39,182,0.9999999999944292,4.791940379103706e-12,4,74,== Presidency (1993–2001) == | ==== Israeli-Palestinian conflict ====
http://dbpedia.org/class/yago/Group100031264,http://dbpedia.org/resource/Taba_Summit,Taba,39,182,0.9999999999944292,4.791940379103706e-12,4,74,== Presidency (1993–2001) == | ==== Israeli-Palestinian conflict ====
http://dbpedia.org/class/yago/Meeting108307589,http://dbpedia.org/resource/Taba_Summit,Taba,39,182,0.9999999999944292,4.791940379103706e-12,4,74,== Presidency (1993–2001) == | ==== Israeli-Palestinian conflict ====
http://dbpedia.org/class/yago/SocialGroup107950920,http://dbpedia.org/resource/Taba_Summit,Taba,39,182,0.9999999999944292,4.791940379103706e-12,4,74,== Presidency (1993–2001) == | ==== Israeli-Palestinian conflict ====
http://dbpedia.org/class/yago/Wikicat2001Conferences,http://dbpedia.org/resource/Taba_Summit,Taba,39,182,0.9999999999944292,4.791940379103706e-12,4,74,== Presidency (1993–2001) == | ==== Israeli-Palestinian conflict ====
http://dbpedia.org/class/yago/Wikicat21st-centuryDiplomaticConferences,http://dbpedia.org/resource/Taba_Summit,Taba,39,182,0.9999999999944292,4.791940379103706e-12,4,74,== Presidency (1993–2001) == | ==== Israeli-Palestinian conflict ====
