types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,http://dbpedia.org/resource/Litchfield_Street,Litchfield Street,8,36,0.9999999999999858,0.0,0,2,== Life ==
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Johann_Samuel_Schroeter,Johann Samuel Schroeter,12,58,1.0,0.0,4,2,== Life ==
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Friedrich_Heinrich_Himmel,Friedrich Heinrich Himmel,18,210,1.0,0.0,13,2,== Life ==
http://dbpedia.org/class/yago/WikicatPeopleFromTheMargraviateOfBrandenburg,http://dbpedia.org/resource/Friedrich_Heinrich_Himmel,Friedrich Heinrich Himmel,18,210,1.0,0.0,13,2,== Life ==
http://dbpedia.org/class/yago/WikicatPeopleFromTreuenbrietzen,http://dbpedia.org/resource/Friedrich_Heinrich_Himmel,Friedrich Heinrich Himmel,18,210,1.0,0.0,13,2,== Life ==
http://dbpedia.org/class/yago/WikicatClassicalPianists,http://dbpedia.org/resource/Friedrich_Heinrich_Himmel,Friedrich Heinrich Himmel,18,210,1.0,0.0,13,2,== Life ==
http://dbpedia.org/class/yago/YagoLegalActor,http://dbpedia.org/resource/Friedrich_Heinrich_Himmel,Friedrich Heinrich Himmel,18,210,1.0,0.0,13,2,== Life ==
http://dbpedia.org/class/yago/YagoLegalActorGeo,http://dbpedia.org/resource/Friedrich_Heinrich_Himmel,Friedrich Heinrich Himmel,18,210,1.0,0.0,13,2,== Life ==
http://dbpedia.org/class/yago/Artist109812338,http://dbpedia.org/resource/Friedrich_Heinrich_Himmel,Friedrich Heinrich Himmel,18,210,1.0,0.0,13,2,== Life ==
http://dbpedia.org/class/yago/CausalAgent100007347,http://dbpedia.org/resource/Friedrich_Heinrich_Himmel,Friedrich Heinrich Himmel,18,210,1.0,0.0,13,2,== Life ==
http://dbpedia.org/class/yago/Composer109947232,http://dbpedia.org/resource/Friedrich_Heinrich_Himmel,Friedrich Heinrich Himmel,18,210,1.0,0.0,13,2,== Life ==
http://dbpedia.org/class/yago/Creator109614315,http://dbpedia.org/resource/Friedrich_Heinrich_Himmel,Friedrich Heinrich Himmel,18,210,1.0,0.0,13,2,== Life ==
http://dbpedia.org/class/yago/Entertainer109616922,http://dbpedia.org/resource/Friedrich_Heinrich_Himmel,Friedrich Heinrich Himmel,18,210,1.0,0.0,13,2,== Life ==
http://dbpedia.org/class/yago/LivingThing100004258,http://dbpedia.org/resource/Friedrich_Heinrich_Himmel,Friedrich Heinrich Himmel,18,210,1.0,0.0,13,2,== Life ==
http://dbpedia.org/class/yago/Musician110339966,http://dbpedia.org/resource/Friedrich_Heinrich_Himmel,Friedrich Heinrich Himmel,18,210,1.0,0.0,13,2,== Life ==
http://dbpedia.org/class/yago/Musician110340312,http://dbpedia.org/resource/Friedrich_Heinrich_Himmel,Friedrich Heinrich Himmel,18,210,1.0,0.0,13,2,== Life ==
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/Friedrich_Heinrich_Himmel,Friedrich Heinrich Himmel,18,210,1.0,0.0,13,2,== Life ==
http://dbpedia.org/class/yago/Organism100004475,http://dbpedia.org/resource/Friedrich_Heinrich_Himmel,Friedrich Heinrich Himmel,18,210,1.0,0.0,13,2,== Life ==
http://dbpedia.org/class/yago/Performer110415638,http://dbpedia.org/resource/Friedrich_Heinrich_Himmel,Friedrich Heinrich Himmel,18,210,1.0,0.0,13,2,== Life ==
http://dbpedia.org/class/yago/Person100007846,http://dbpedia.org/resource/Friedrich_Heinrich_Himmel,Friedrich Heinrich Himmel,18,210,1.0,0.0,13,2,== Life ==
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Friedrich_Heinrich_Himmel,Friedrich Heinrich Himmel,18,210,1.0,0.0,13,2,== Life ==
http://dbpedia.org/class/yago/Pianist110430665,http://dbpedia.org/resource/Friedrich_Heinrich_Himmel,Friedrich Heinrich Himmel,18,210,1.0,0.0,13,2,== Life ==
http://dbpedia.org/class/yago/Whole100003553,http://dbpedia.org/resource/Friedrich_Heinrich_Himmel,Friedrich Heinrich Himmel,18,210,1.0,0.0,13,2,== Life ==
http://dbpedia.org/class/yago/WikicatEthnicGermanPeople,http://dbpedia.org/resource/Friedrich_Heinrich_Himmel,Friedrich Heinrich Himmel,18,210,1.0,0.0,13,2,== Life ==
http://dbpedia.org/class/yago/WikicatGermanComposers,http://dbpedia.org/resource/Friedrich_Heinrich_Himmel,Friedrich Heinrich Himmel,18,210,1.0,0.0,13,2,== Life ==
http://dbpedia.org/class/yago/WikicatOperaComposers,http://dbpedia.org/resource/Friedrich_Heinrich_Himmel,Friedrich Heinrich Himmel,18,210,1.0,0.0,13,2,== Life ==
http://dbpedia.org/ontology/Food,http://dbpedia.org/resource/Flitch_of_bacon_custom,Flitch,13,156,0.9999999998943564,0.0,16,2,== Life ==
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Charles_Incledon,Incledon,31,129,0.999999867311752,1.3215585241882346e-07,5,3,== Life ==
http://dbpedia.org/class/yago/WikicatPeopleFromStKeverne,http://dbpedia.org/resource/Charles_Incledon,Incledon,31,129,0.999999867311752,1.3215585241882346e-07,5,3,== Life ==
http://dbpedia.org/ontology/MusicalArtist,http://dbpedia.org/resource/Charles_Incledon,Incledon,31,129,0.999999867311752,1.3215585241882346e-07,5,3,== Life ==
http://dbpedia.org/class/yago/YagoLegalActor,http://dbpedia.org/resource/Charles_Incledon,Incledon,31,129,0.999999867311752,1.3215585241882346e-07,5,3,== Life ==
http://dbpedia.org/class/yago/YagoLegalActorGeo,http://dbpedia.org/resource/Charles_Incledon,Incledon,31,129,0.999999867311752,1.3215585241882346e-07,5,3,== Life ==
http://dbpedia.org/class/yago/Artist109812338,http://dbpedia.org/resource/Charles_Incledon,Incledon,31,129,0.999999867311752,1.3215585241882346e-07,5,3,== Life ==
http://dbpedia.org/class/yago/CausalAgent100007347,http://dbpedia.org/resource/Charles_Incledon,Incledon,31,129,0.999999867311752,1.3215585241882346e-07,5,3,== Life ==
http://dbpedia.org/class/yago/Creator109614315,http://dbpedia.org/resource/Charles_Incledon,Incledon,31,129,0.999999867311752,1.3215585241882346e-07,5,3,== Life ==
http://dbpedia.org/class/yago/Entertainer109616922,http://dbpedia.org/resource/Charles_Incledon,Incledon,31,129,0.999999867311752,1.3215585241882346e-07,5,3,== Life ==
http://dbpedia.org/class/yago/LivingThing100004258,http://dbpedia.org/resource/Charles_Incledon,Incledon,31,129,0.999999867311752,1.3215585241882346e-07,5,3,== Life ==
http://dbpedia.org/class/yago/Musician110339966,http://dbpedia.org/resource/Charles_Incledon,Incledon,31,129,0.999999867311752,1.3215585241882346e-07,5,3,== Life ==
http://dbpedia.org/class/yago/Musician110340312,http://dbpedia.org/resource/Charles_Incledon,Incledon,31,129,0.999999867311752,1.3215585241882346e-07,5,3,== Life ==
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/Charles_Incledon,Incledon,31,129,0.999999867311752,1.3215585241882346e-07,5,3,== Life ==
http://dbpedia.org/class/yago/Organism100004475,http://dbpedia.org/resource/Charles_Incledon,Incledon,31,129,0.999999867311752,1.3215585241882346e-07,5,3,== Life ==
http://dbpedia.org/class/yago/Performer110415638,http://dbpedia.org/resource/Charles_Incledon,Incledon,31,129,0.999999867311752,1.3215585241882346e-07,5,3,== Life ==
http://dbpedia.org/class/yago/Person100007846,http://dbpedia.org/resource/Charles_Incledon,Incledon,31,129,0.999999867311752,1.3215585241882346e-07,5,3,== Life ==
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Charles_Incledon,Incledon,31,129,0.999999867311752,1.3215585241882346e-07,5,3,== Life ==
http://dbpedia.org/class/yago/Singer110599806,http://dbpedia.org/resource/Charles_Incledon,Incledon,31,129,0.999999867311752,1.3215585241882346e-07,5,3,== Life ==
http://dbpedia.org/class/yago/Whole100003553,http://dbpedia.org/resource/Charles_Incledon,Incledon,31,129,0.999999867311752,1.3215585241882346e-07,5,3,== Life ==
