types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Skiing,skier,3818,34,0.8940823364507636,0.1018206302090075,4,12,== Career == | ==== Musical contributions ====
http://dbpedia.org/ontology/Sport,http://dbpedia.org/resource/Skiing,skier,3818,34,0.8940823364507636,0.1018206302090075,4,12,== Career == | ==== Musical contributions ====
http://dbpedia.org/ontology/Single,http://dbpedia.org/resource/Skiing,skier,3818,34,0.8940823364507636,0.1018206302090075,4,12,== Career == | ==== Musical contributions ====
