types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/WikicatPolynomials,http://dbpedia.org/resource/Synthetic_division,Synthetic Division,44,0,0.9999974012101251,2.598763753906745e-06,0,51,== Discography == | === Solo works ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Synthetic_division,Synthetic Division,44,0,0.9999974012101251,2.598763753906745e-06,0,51,== Discography == | === Solo works ===
http://dbpedia.org/class/yago/Function113783816,http://dbpedia.org/resource/Synthetic_division,Synthetic Division,44,0,0.9999974012101251,2.598763753906745e-06,0,51,== Discography == | === Solo works ===
http://dbpedia.org/class/yago/MathematicalRelation113783581,http://dbpedia.org/resource/Synthetic_division,Synthetic Division,44,0,0.9999974012101251,2.598763753906745e-06,0,51,== Discography == | === Solo works ===
http://dbpedia.org/class/yago/Polynomial105861855,http://dbpedia.org/resource/Synthetic_division,Synthetic Division,44,0,0.9999974012101251,2.598763753906745e-06,0,51,== Discography == | === Solo works ===
http://dbpedia.org/class/yago/Relation100031921,http://dbpedia.org/resource/Synthetic_division,Synthetic Division,44,0,0.9999974012101251,2.598763753906745e-06,0,51,== Discography == | === Solo works ===
