types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Referee,linesman,1401,175,0.9991581892410488,0.0007785606863164447,9,17,== Club career == | === Wolverhampton Wanderers ===
http://dbpedia.org/ontology/Person,http://dbpedia.org/resource/Referee,linesman,1401,175,0.9991581892410488,0.0007785606863164447,9,17,== Club career == | === Wolverhampton Wanderers ===
http://dbpedia.org/ontology/PersonFunction,http://dbpedia.org/resource/Referee,linesman,1401,175,0.9991581892410488,0.0007785606863164447,9,17,== Club career == | === Wolverhampton Wanderers ===
