types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/WikicatAmericanFootballPlays,http://dbpedia.org/resource/Conversion_(gridiron_football),extra point,1334,8,0.9999999601633228,0.0,12,63,== Reputation and criticism == | === Posthumous reputation ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Conversion_(gridiron_football),extra point,1334,8,0.9999999601633228,0.0,12,63,== Reputation and criticism == | === Posthumous reputation ===
http://dbpedia.org/class/yago/Cognition100023271,http://dbpedia.org/resource/Conversion_(gridiron_football),extra point,1334,8,0.9999999601633228,0.0,12,63,== Reputation and criticism == | === Posthumous reputation ===
http://dbpedia.org/class/yago/Content105809192,http://dbpedia.org/resource/Conversion_(gridiron_football),extra point,1334,8,0.9999999601633228,0.0,12,63,== Reputation and criticism == | === Posthumous reputation ===
http://dbpedia.org/class/yago/FootballPlay100558630,http://dbpedia.org/resource/Conversion_(gridiron_football),extra point,1334,8,0.9999999601633228,0.0,12,63,== Reputation and criticism == | === Posthumous reputation ===
http://dbpedia.org/class/yago/Idea105833840,http://dbpedia.org/resource/Conversion_(gridiron_football),extra point,1334,8,0.9999999601633228,0.0,12,63,== Reputation and criticism == | === Posthumous reputation ===
http://dbpedia.org/class/yago/Plan105898568,http://dbpedia.org/resource/Conversion_(gridiron_football),extra point,1334,8,0.9999999601633228,0.0,12,63,== Reputation and criticism == | === Posthumous reputation ===
http://dbpedia.org/class/yago/PlanOfAction105902545,http://dbpedia.org/resource/Conversion_(gridiron_football),extra point,1334,8,0.9999999601633228,0.0,12,63,== Reputation and criticism == | === Posthumous reputation ===
http://dbpedia.org/class/yago/Play100557588,http://dbpedia.org/resource/Conversion_(gridiron_football),extra point,1334,8,0.9999999601633228,0.0,12,63,== Reputation and criticism == | === Posthumous reputation ===
http://dbpedia.org/class/yago/PsychologicalFeature100023100,http://dbpedia.org/resource/Conversion_(gridiron_football),extra point,1334,8,0.9999999601633228,0.0,12,63,== Reputation and criticism == | === Posthumous reputation ===
