types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Year,kya,5524,104,0.999576449801924,0.0004232128377496626,4,42,== Singing career == | === 2010s ===
http://dbpedia.org/ontology/Country,http://dbpedia.org/resource/Year,kya,5524,104,0.999576449801924,0.0004232128377496626,4,42,== Singing career == | === 2010s ===
http://dbpedia.org/class/yago/WikicatUnitsOfTime,http://dbpedia.org/resource/Year,kya,5524,104,0.999576449801924,0.0004232128377496626,4,42,== Singing career == | === 2010s ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Year,kya,5524,104,0.999576449801924,0.0004232128377496626,4,42,== Singing career == | === 2010s ===
http://dbpedia.org/class/yago/Measure100033615,http://dbpedia.org/resource/Year,kya,5524,104,0.999576449801924,0.0004232128377496626,4,42,== Singing career == | === 2010s ===
http://dbpedia.org/class/yago/TimeUnit115154774,http://dbpedia.org/resource/Year,kya,5524,104,0.999576449801924,0.0004232128377496626,4,42,== Singing career == | === 2010s ===
