types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Sugarcane,cane,6093,206,0.5591484713067933,0.4281981954371814,0,13,== Career == | === Tomlin characters ===
http://dbpedia.org/ontology/Eukaryote,http://dbpedia.org/resource/Sugarcane,cane,6093,206,0.5591484713067933,0.4281981954371814,0,13,== Career == | === Tomlin characters ===
http://dbpedia.org/ontology/PersonFunction,http://dbpedia.org/resource/Sugarcane,cane,6093,206,0.5591484713067933,0.4281981954371814,0,13,== Career == | === Tomlin characters ===
