types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Slaughterhouse,meat processing,1107,149,0.8238511904828365,0.2138114401627668,2,21,== Activism == | === PETA ===
http://dbpedia.org/ontology/ArchitecturalStructure,http://dbpedia.org/resource/Slaughterhouse,meat processing,1107,149,0.8238511904828365,0.2138114401627668,2,21,== Activism == | === PETA ===
http://dbpedia.org/ontology/PersonFunction,http://dbpedia.org/resource/Slaughterhouse,meat processing,1107,149,0.8238511904828365,0.2138114401627668,2,21,== Activism == | === PETA ===
