types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Flying_boat,flying boat,2727,25,0.999988524604778,1.1475526045421993e-05,3,15,== Singing career == | === Australian tours ===
http://dbpedia.org/class/yago/Invention105633385,http://dbpedia.org/resource/Flying_boat,flying boat,2727,25,0.999988524604778,1.1475526045421993e-05,3,15,== Singing career == | === Australian tours ===
http://dbpedia.org/class/yago/Ability105616246,http://dbpedia.org/resource/Flying_boat,flying boat,2727,25,0.999988524604778,1.1475526045421993e-05,3,15,== Singing career == | === Australian tours ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Flying_boat,flying boat,2727,25,0.999988524604778,1.1475526045421993e-05,3,15,== Singing career == | === Australian tours ===
http://dbpedia.org/class/yago/Cognition100023271,http://dbpedia.org/resource/Flying_boat,flying boat,2727,25,0.999988524604778,1.1475526045421993e-05,3,15,== Singing career == | === Australian tours ===
http://dbpedia.org/class/yago/Creativity105624700,http://dbpedia.org/resource/Flying_boat,flying boat,2727,25,0.999988524604778,1.1475526045421993e-05,3,15,== Singing career == | === Australian tours ===
http://dbpedia.org/ontology/Aircraft,http://dbpedia.org/resource/Flying_boat,flying boat,2727,25,0.999988524604778,1.1475526045421993e-05,3,15,== Singing career == | === Australian tours ===
http://dbpedia.org/class/yago/PsychologicalFeature100023100,http://dbpedia.org/resource/Flying_boat,flying boat,2727,25,0.999988524604778,1.1475526045421993e-05,3,15,== Singing career == | === Australian tours ===
http://dbpedia.org/class/yago/WikicatRussianInventions,http://dbpedia.org/resource/Flying_boat,flying boat,2727,25,0.999988524604778,1.1475526045421993e-05,3,15,== Singing career == | === Australian tours ===
