types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/LiteraryComposition106364329,http://dbpedia.org/resource/Outerbridge_Reach,Outerbridge Reach,5,287,0.9999999456836136,0.0,7,12,== Publications == | === Fiction ===
http://dbpedia.org/class/yago/Novel106367879,http://dbpedia.org/resource/Outerbridge_Reach,Outerbridge Reach,5,287,0.9999999456836136,0.0,7,12,== Publications == | === Fiction ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Outerbridge_Reach,Outerbridge Reach,5,287,0.9999999456836136,0.0,7,12,== Publications == | === Fiction ===
http://dbpedia.org/class/yago/Communication100033020,http://dbpedia.org/resource/Outerbridge_Reach,Outerbridge Reach,5,287,0.9999999456836136,0.0,7,12,== Publications == | === Fiction ===
http://dbpedia.org/class/yago/Fiction106367107,http://dbpedia.org/resource/Outerbridge_Reach,Outerbridge Reach,5,287,0.9999999456836136,0.0,7,12,== Publications == | === Fiction ===
http://dbpedia.org/ontology/Book,http://dbpedia.org/resource/Outerbridge_Reach,Outerbridge Reach,5,287,0.9999999456836136,0.0,7,12,== Publications == | === Fiction ===
http://dbpedia.org/class/yago/Wikicat1998Novels,http://dbpedia.org/resource/Outerbridge_Reach,Outerbridge Reach,5,287,0.9999999456836136,0.0,7,12,== Publications == | === Fiction ===
http://dbpedia.org/class/yago/WikicatAmericanAdventureNovels,http://dbpedia.org/resource/Outerbridge_Reach,Outerbridge Reach,5,287,0.9999999456836136,0.0,7,12,== Publications == | === Fiction ===
http://dbpedia.org/class/yago/Writing106362953,http://dbpedia.org/resource/Outerbridge_Reach,Outerbridge Reach,5,287,0.9999999456836136,0.0,7,12,== Publications == | === Fiction ===
http://dbpedia.org/class/yago/WrittenCommunication106349220,http://dbpedia.org/resource/Outerbridge_Reach,Outerbridge Reach,5,287,0.9999999456836136,0.0,7,12,== Publications == | === Fiction ===
