types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/ontology/Agent,http://dbpedia.org/resource/Positivus_Festival,Positivus,26,102,0.9999999999998864,0.0,7,6,== Life and career == | === Music career ===
http://dbpedia.org/class/yago/WikicatMusicFestivalsInLatvia,http://dbpedia.org/resource/Positivus_Festival,Positivus,26,102,0.9999999999998864,0.0,7,6,== Life and career == | === Music career ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Positivus_Festival,Positivus,26,102,0.9999999999998864,0.0,7,6,== Life and career == | === Music career ===
http://dbpedia.org/class/yago/Festival115162388,http://dbpedia.org/resource/Positivus_Festival,Positivus,26,102,0.9999999999998864,0.0,7,6,== Life and career == | === Music career ===
http://dbpedia.org/class/yago/FundamentalQuantity113575869,http://dbpedia.org/resource/Positivus_Festival,Positivus,26,102,0.9999999999998864,0.0,7,6,== Life and career == | === Music career ===
http://dbpedia.org/class/yago/Measure100033615,http://dbpedia.org/resource/Positivus_Festival,Positivus,26,102,0.9999999999998864,0.0,7,6,== Life and career == | === Music career ===
http://dbpedia.org/class/yago/TimePeriod115113229,http://dbpedia.org/resource/Positivus_Festival,Positivus,26,102,0.9999999999998864,0.0,7,6,== Life and career == | === Music career ===
