types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/WikicatKraftFoodsBrands,http://dbpedia.org/resource/Pop_Rocks,Space Dust,64,0,0.999999999997712,0.0,0,20,== Discography == | === With others ===
http://dbpedia.org/ontology/Food,http://dbpedia.org/resource/Pop_Rocks,Space Dust,64,0,0.999999999997712,0.0,0,20,== Discography == | === With others ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Pop_Rocks,Space Dust,64,0,0.999999999997712,0.0,0,20,== Discography == | === With others ===
http://dbpedia.org/class/yago/LanguageUnit106284225,http://dbpedia.org/resource/Pop_Rocks,Space Dust,64,0,0.999999999997712,0.0,0,20,== Discography == | === With others ===
http://dbpedia.org/class/yago/Name106333653,http://dbpedia.org/resource/Pop_Rocks,Space Dust,64,0,0.999999999997712,0.0,0,20,== Discography == | === With others ===
http://dbpedia.org/class/yago/Part113809207,http://dbpedia.org/resource/Pop_Rocks,Space Dust,64,0,0.999999999997712,0.0,0,20,== Discography == | === With others ===
http://dbpedia.org/class/yago/Relation100031921,http://dbpedia.org/resource/Pop_Rocks,Space Dust,64,0,0.999999999997712,0.0,0,20,== Discography == | === With others ===
http://dbpedia.org/class/yago/TradeName106845599,http://dbpedia.org/resource/Pop_Rocks,Space Dust,64,0,0.999999999997712,0.0,0,20,== Discography == | === With others ===
