types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Tempo,Agitato,8842,37,0.959666244008262,0.042028940990174,18,22,== Music == | === Light orchestral ===
http://dbpedia.org/ontology/Person,http://dbpedia.org/resource/Tempo,Agitato,8842,37,0.959666244008262,0.042028940990174,18,22,== Music == | === Light orchestral ===
http://dbpedia.org/ontology/MusicGenre,http://dbpedia.org/resource/Tempo,Agitato,8842,37,0.959666244008262,0.042028940990174,18,22,== Music == | === Light orchestral ===
