types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/String_trio,Terzetto,156,0,0.9999999999997158,0.0,0,47,== List of compositions == | === Chamber ===
http://dbpedia.org/ontology/Band,http://dbpedia.org/resource/String_trio,Terzetto,156,0,0.9999999999997158,0.0,0,47,== List of compositions == | === Chamber ===
http://dbpedia.org/class/yago/WikicatClassicalMusicTrios,http://dbpedia.org/resource/String_trio,Terzetto,156,0,0.9999999999997158,0.0,0,47,== List of compositions == | === Chamber ===
http://dbpedia.org/class/yago/WikicatMusicalTrios,http://dbpedia.org/resource/String_trio,Terzetto,156,0,0.9999999999997158,0.0,0,47,== List of compositions == | === Chamber ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/String_trio,Terzetto,156,0,0.9999999999997158,0.0,0,47,== List of compositions == | === Chamber ===
http://dbpedia.org/class/yago/Collection107951464,http://dbpedia.org/resource/String_trio,Terzetto,156,0,0.9999999999997158,0.0,0,47,== List of compositions == | === Chamber ===
http://dbpedia.org/class/yago/Group100031264,http://dbpedia.org/resource/String_trio,Terzetto,156,0,0.9999999999997158,0.0,0,47,== List of compositions == | === Chamber ===
http://dbpedia.org/class/yago/Set107996689,http://dbpedia.org/resource/String_trio,Terzetto,156,0,0.9999999999997158,0.0,0,47,== List of compositions == | === Chamber ===
http://dbpedia.org/class/yago/Trio107986198,http://dbpedia.org/resource/String_trio,Terzetto,156,0,0.9999999999997158,0.0,0,47,== List of compositions == | === Chamber ===
