types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Compact_disc,CD-ROM,17296,62,0.8645205730107234,0.1567104719292679,1,26,== Discography == | === Studio albums ===
http://dbpedia.org/ontology/Software,http://dbpedia.org/resource/Compact_disc,CD-ROM,17296,62,0.8645205730107234,0.1567104719292679,1,26,== Discography == | === Studio albums ===
http://dbpedia.org/ontology/RecordLabel,http://dbpedia.org/resource/Compact_disc,CD-ROM,17296,62,0.8645205730107234,0.1567104719292679,1,26,== Discography == | === Studio albums ===
