types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Hermit,Eremite,1872,42,0.9576959518478612,0.0441727335373563,0,30,== Discography == | === As sideman ===
http://dbpedia.org/ontology/Person,http://dbpedia.org/resource/Hermit,Eremite,1872,42,0.9576959518478612,0.0441727335373563,0,30,== Discography == | === As sideman ===
http://dbpedia.org/ontology/PersonFunction,http://dbpedia.org/resource/Hermit,Eremite,1872,42,0.9576959518478612,0.0441727335373563,0,30,== Discography == | === As sideman ===
