types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Dystopia,Dystopian,1738,0,0.9249142564417792,0.0811813019804434,0,52,== Discography == | === Productions ===
http://dbpedia.org/ontology/MusicGenre,http://dbpedia.org/resource/Dystopia,Dystopian,1738,0,0.9249142564417792,0.0811813019804434,0,52,== Discography == | === Productions ===
http://dbpedia.org/ontology/Settlement,http://dbpedia.org/resource/Dystopia,Dystopian,1738,0,0.9249142564417792,0.0811813019804434,0,52,== Discography == | === Productions ===
