types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Proofreading,Proofreader,283,7,0.9999995725829142,0.0,0,29,== Appearances == | === TV dramas ===
http://dbpedia.org/ontology/PersonFunction,http://dbpedia.org/resource/Proofreading,Proofreader,283,7,0.9999995725829142,0.0,0,29,== Appearances == | === TV dramas ===
http://dbpedia.org/ontology/Ship,http://dbpedia.org/resource/Proofreading,Proofreader,283,7,0.9999995725829142,0.0,0,29,== Appearances == | === TV dramas ===
