types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/La_Junta_Indians,La Junta,34,83,0.9999999995582982,4.4170104887117615e-10,0,4,== Biography == | === First Years ===
http://dbpedia.org/class/yago/WikicatIndigenousPeoplesInMexico,http://dbpedia.org/resource/La_Junta_Indians,La Junta,34,83,0.9999999995582982,4.4170104887117615e-10,0,4,== Biography == | === First Years ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/La_Junta_Indians,La Junta,34,83,0.9999999995582982,4.4170104887117615e-10,0,4,== Biography == | === First Years ===
http://dbpedia.org/class/yago/Group100031264,http://dbpedia.org/resource/La_Junta_Indians,La Junta,34,83,0.9999999995582982,4.4170104887117615e-10,0,4,== Biography == | === First Years ===
http://dbpedia.org/class/yago/People107942152,http://dbpedia.org/resource/La_Junta_Indians,La Junta,34,83,0.9999999995582982,4.4170104887117615e-10,0,4,== Biography == | === First Years ===
http://dbpedia.org/class/yago/SocialGroup107950920,http://dbpedia.org/resource/La_Junta_Indians,La Junta,34,83,0.9999999995582982,4.4170104887117615e-10,0,4,== Biography == | === First Years ===
http://dbpedia.org/class/yago/Tribe108372411,http://dbpedia.org/resource/La_Junta_Indians,La Junta,34,83,0.9999999995582982,4.4170104887117615e-10,0,4,== Biography == | === First Years ===
http://dbpedia.org/class/yago/WikicatNativeAmericanTribesInTexas,http://dbpedia.org/resource/La_Junta_Indians,La Junta,34,83,0.9999999995582982,4.4170104887117615e-10,0,4,== Biography == | === First Years ===
