types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Stereotypes_of_African_Americans,stereotypical film roles,143,86,0.9999999999999716,0.0,2,10,== Career == | === 1960s ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Stereotypes_of_African_Americans,stereotypical film roles,143,86,0.9999999999999716,0.0,2,10,== Career == | === 1960s ===
http://dbpedia.org/class/yago/Cognition100023271,http://dbpedia.org/resource/Stereotypes_of_African_Americans,stereotypical film roles,143,86,0.9999999999999716,0.0,2,10,== Career == | === 1960s ===
http://dbpedia.org/class/yago/Content105809192,http://dbpedia.org/resource/Stereotypes_of_African_Americans,stereotypical film roles,143,86,0.9999999999999716,0.0,2,10,== Career == | === 1960s ===
http://dbpedia.org/class/yago/PsychologicalFeature100023100,http://dbpedia.org/resource/Stereotypes_of_African_Americans,stereotypical film roles,143,86,0.9999999999999716,0.0,2,10,== Career == | === 1960s ===
http://dbpedia.org/class/yago/Representation105926676,http://dbpedia.org/resource/Stereotypes_of_African_Americans,stereotypical film roles,143,86,0.9999999999999716,0.0,2,10,== Career == | === 1960s ===
http://dbpedia.org/class/yago/Stereotype105927586,http://dbpedia.org/resource/Stereotypes_of_African_Americans,stereotypical film roles,143,86,0.9999999999999716,0.0,2,10,== Career == | === 1960s ===
http://dbpedia.org/class/yago/WikicatStereotypesOfAfricanAmericans,http://dbpedia.org/resource/Stereotypes_of_African_Americans,stereotypical film roles,143,86,0.9999999999999716,0.0,2,10,== Career == | === 1960s ===
