types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Jasmine,jasmine,816,43,0.999181366601643,0.0004022824986823541,1,61,== Death == | === Funeral ===
http://dbpedia.org/ontology/Insect,http://dbpedia.org/resource/Jasmine,jasmine,816,43,0.999181366601643,0.0004022824986823541,1,61,== Death == | === Funeral ===
http://dbpedia.org/ontology/Plant,http://dbpedia.org/resource/Jasmine,jasmine,816,43,0.999181366601643,0.0004022824986823541,1,61,== Death == | === Funeral ===
http://umbel.org/umbel/rc/BiologicalLivingObject,http://dbpedia.org/resource/Jasmine,jasmine,816,43,0.999181366601643,0.0004022824986823541,1,61,== Death == | === Funeral ===
http://umbel.org/umbel/rc/EukaryoticCell,http://dbpedia.org/resource/Jasmine,jasmine,816,43,0.999181366601643,0.0004022824986823541,1,61,== Death == | === Funeral ===
http://umbel.org/umbel/rc/Plant,http://dbpedia.org/resource/Jasmine,jasmine,816,43,0.999181366601643,0.0004022824986823541,1,61,== Death == | === Funeral ===
