types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Cat,house cat,7331,27,0.9999999999999716,0.0,0,121,== Filmography == | === Anime ===
http://umbel.org/umbel/rc/Animal,http://dbpedia.org/resource/Cat,house cat,7331,27,0.9999999999999716,0.0,0,121,== Filmography == | === Anime ===
http://umbel.org/umbel/rc/BiologicalLivingObject,http://dbpedia.org/resource/Cat,house cat,7331,27,0.9999999999999716,0.0,0,121,== Filmography == | === Anime ===
http://umbel.org/umbel/rc/EukaryoticCell,http://dbpedia.org/resource/Cat,house cat,7331,27,0.9999999999999716,0.0,0,121,== Filmography == | === Anime ===
http://umbel.org/umbel/rc/Mammal,http://dbpedia.org/resource/Cat,house cat,7331,27,0.9999999999999716,0.0,0,121,== Filmography == | === Anime ===
