types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Lancer,lancer,435,29,0.9993195077520456,0.0006802199622271612,0,28,== Career == | === Television ===
http://dbpedia.org/ontology/Person,http://dbpedia.org/resource/Lancer,lancer,435,29,0.9993195077520456,0.0006802199622271612,0,28,== Career == | === Television ===
http://dbpedia.org/ontology/MilitaryUnit,http://dbpedia.org/resource/Lancer,lancer,435,29,0.9993195077520456,0.0006802199622271612,0,28,== Career == | === Television ===
