types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Unionism_in_Ireland,unionist,2679,161,0.8282665832515027,0.1963356570673831,2,26,== Career == | === 2000s ===
http://dbpedia.org/class/yago/WikicatPoliticalIdeologies,http://dbpedia.org/resource/Unionism_in_Ireland,unionist,2679,161,0.8282665832515027,0.1963356570673831,2,26,== Career == | === 2000s ===
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/resource/Unionism_in_Ireland,unionist,2679,161,0.8282665832515027,0.1963356570673831,2,26,== Career == | === 2000s ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Unionism_in_Ireland,unionist,2679,161,0.8282665832515027,0.1963356570673831,2,26,== Career == | === 2000s ===
http://dbpedia.org/class/yago/Attitude106193203,http://dbpedia.org/resource/Unionism_in_Ireland,unionist,2679,161,0.8282665832515027,0.1963356570673831,2,26,== Career == | === 2000s ===
http://dbpedia.org/class/yago/Cognition100023271,http://dbpedia.org/resource/Unionism_in_Ireland,unionist,2679,161,0.8282665832515027,0.1963356570673831,2,26,== Career == | === 2000s ===
http://dbpedia.org/class/yago/Orientation106208021,http://dbpedia.org/resource/Unionism_in_Ireland,unionist,2679,161,0.8282665832515027,0.1963356570673831,2,26,== Career == | === 2000s ===
http://dbpedia.org/class/yago/PoliticalOrientation106212839,http://dbpedia.org/resource/Unionism_in_Ireland,unionist,2679,161,0.8282665832515027,0.1963356570673831,2,26,== Career == | === 2000s ===
http://dbpedia.org/class/yago/PsychologicalFeature100023100,http://dbpedia.org/resource/Unionism_in_Ireland,unionist,2679,161,0.8282665832515027,0.1963356570673831,2,26,== Career == | === 2000s ===
