http://dbpedia.org/resource/Saint_Stephen,1052,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q43115,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Cleric,DBpedia:Agent,DBpedia:Saint",Stephen,0,0.894982056498862,0.06228657020879935
http://dbpedia.org/resource/Patrick_Star,506,"Wikidata:Q95074,Wikidata:Q24229398,DUL:Agent,DBpedia:Agent,DBpedia:FictionalCharacter",Patrick,18,0.4572750387592855,0.608979869143974
http://dbpedia.org/resource/United_States,551746,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",American,88,0.9978285681559462,7.62482974512549E-4
http://dbpedia.org/resource/Television_presenter,3204,,television personality,97,0.8696835190761145,0.13441573487452216
http://dbpedia.org/resource/Radio_personality,1712,,radio personality,121,0.9969551277205161,0.003054171842642576
http://dbpedia.org/resource/Composer,22686,,composer,150,0.9684623998689526,0.025383439849009655
http://dbpedia.org/resource/Actor,34508,,actor,160,0.999453614348261,3.121486835929456E-4
http://dbpedia.org/resource/Comedian,3572,,comedian,167,0.9996667644023021,3.020861488712016E-4
http://dbpedia.org/resource/The_Tonight_Show,2458,"Wikidata:Q386724,Wikidata:Q15416,Schema:CreativeWork,DBpedia:Work,DBpedia:TelevisionShow",The Tonight Show,71,0.9812685748699949,0.011136164880280113
http://dbpedia.org/resource/Radio,20231,,radio,27,0.9541086782925877,0.03813766583234498
http://dbpedia.org/resource/Steve_Allen,837,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Allen,34,0.8661330062225554,0.10445062412523082
http://dbpedia.org/resource/Television_network,4191,,network television,72,0.9992593113766663,7.412375994401469E-4
http://dbpedia.org/resource/Arthur_Godfrey,377,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Arthur Godfrey,48,1.0,0.0
http://dbpedia.org/resource/The_Tonight_Show,2458,"Wikidata:Q386724,Wikidata:Q15416,Schema:CreativeWork,DBpedia:Work,DBpedia:TelevisionShow",The Tonight Show,16,0.9787502882637034,0.008623829195210325
http://dbpedia.org/resource/The_Steve_Allen_Show,252,"Wikidata:Q386724,Wikidata:Q15416,Schema:CreativeWork,DBpedia:Work,DBpedia:TelevisionShow",The Steve Allen Show,104,0.9480994397894824,0.05474168429214331
http://dbpedia.org/resource/Steve_Allen,837,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Steve Allen,157,0.9991395384054249,8.612026240497366E-4
http://dbpedia.org/resource/CBS,47383,"Wikidata:Q43229,Wikidata:Q24229398,Wikidata:Q15265344,Wikidata:Q141683,DUL:SocialPerson,DUL:Agent,Schema:Organization,DBpedia:Organisation,DBpedia:Broadcaster,DBpedia:Agent,DBpedia:BroadcastNetwork",CBS,33,0.9939157998497743,0.004101582823024276
http://dbpedia.org/resource/Steve_Allen,837,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Allen,0,0.5592361190856151,0.4003411747846338
http://dbpedia.org/resource/Pianist,5869,,pianist,12,0.9773132924431468,0.02317868787865289
http://dbpedia.org/resource/Composer,22686,,composer,35,0.9999273760973111,3.3165547047087376E-5
http://dbpedia.org/resource/Lyricist,1794,,lyricist,13,0.9995879095250668,4.122586459631844E-4
http://dbpedia.org/resource/Steve_Allen,837,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Allen,23,0.922658441009274,0.06321754050913517
http://dbpedia.org/resource/Grammy_Award,24691,"Wikidata:Q618779,DBpedia:Award",Grammy Award,42,0.9999862416053451,5.933115553115059E-6
http://dbpedia.org/resource/Grammy_Award_for_Best_Original_Jazz_Composition,15,,Best Original Jazz Composition,59,1.0,0.0
http://dbpedia.org/resource/Tabloid_talk_show,117,,Trash TV,143,0.9999999999851639,0.0
http://dbpedia.org/resource/Steve_Allen,837,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Allen,8,0.9999132228890779,6.0728634391640875E-5
http://dbpedia.org/resource/Glenn_L._Martin_Company,577,"Wikidata:Q4830453,Wikidata:Q43229,Wikidata:Q24229398,DUL:SocialPerson,DUL:Agent,Schema:Organization,DBpedia:Organisation,DBpedia:Agent,DBpedia:Company",Martin,37,0.7356596615667859,0.2107582901571381
http://dbpedia.org/resource/Joyce_Gardner,99,,Gardner,44,0.7558348379231422,0.28870053274711044
http://dbpedia.org/resource/Lifetime_(TV_network),3011,"Wikidata:Q43229,Wikidata:Q24229398,Wikidata:Q15265344,DUL:SocialPerson,DUL:Agent,Schema:TelevisionStation,Schema:Organization,DBpedia:Organisation,DBpedia:Broadcaster,DBpedia:Agent,DBpedia:TelevisionStation",Lifetime,52,0.860465169328501,0.13316780534313843
http://dbpedia.org/resource/Committee_for_Skeptical_Inquiry,643,"Wikidata:Q43229,Wikidata:Q24229398,DUL:SocialPerson,DUL:Agent,Schema:Organization,DBpedia:Agent,DBpedia:Organisation",CSICOP,121,1.0,0.0
http://dbpedia.org/resource/Hollywood,24508,"Wikidata:Q486972,Schema:Place,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:CityDistrict",Hollywood,24,0.9972884174123813,0.0027096294440487603
http://dbpedia.org/resource/Hollywood,24508,"Wikidata:Q486972,Schema:Place,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:CityDistrict",Hollywood,53,0.9972884185576465,0.0027096294440487603
http://dbpedia.org/resource/Theatre,16323,,theater,63,0.9505930429825445,0.03964348747398398
http://dbpedia.org/resource/Steve_Allen,837,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Allen,0,0.999995736763786,3.3067573014538333E-6
http://dbpedia.org/resource/New_York_City,210990,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",New York City,18,0.9999999468225284,2.6218068639059044E-8
http://dbpedia.org/resource/Lewis_Carroll,2355,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q36180,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Writer",Carroll,47,0.9999974420068473,2.535116172804394E-6
http://dbpedia.org/resource/Isabelle_Allen,17,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Isabelle Allen,66,1.0,0.0
http://dbpedia.org/resource/Vaudeville,6330,,vaudeville,116,1.0,2.8068862714507755E-17
http://dbpedia.org/resource/Comedy_film,16716,,comedy,127,0.5778383027241566,0.6960471137953786
http://dbpedia.org/resource/Glasgow,43449,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",South Side,21,0.7514449458567898,0.31063447530639354
http://dbpedia.org/resource/Chicago,131732,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",Chicago,35,0.999791022088755,1.586471904018845E-4
http://dbpedia.org/resource/Irish_Catholics,2104,"Wikidata:Q41710,DBpedia:EthnicGroup",Irish Catholic,67,0.9864583011057855,0.011629981701524841
http://dbpedia.org/resource/John_Milton,2617,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q36180,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Writer",Milton,0,0.9993695907051794,2.3428687788285566E-4
http://dbpedia.org/resource/Steve_Allen,837,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Allen,20,0.999995309863976,2.4497589874594982E-6
http://dbpedia.org/resource/Vaudeville,6330,,vaudeville,58,0.9999999994704325,4.5133725842212213E-10
http://dbpedia.org/resource/Ray_Allen,774,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q3665646,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Athlete,DBpedia:Agent,DBpedia:BasketballPlayer",Allen,0,0.44547074373659623,0.7000489275373145
http://dbpedia.org/resource/Begging,921,,begging,95,0.9970528468757297,0.0029534854814685005
http://dbpedia.org/resource/Ray_Allen,774,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q3665646,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Athlete,DBpedia:Agent,DBpedia:BasketballPlayer",Allen,0,0.5931919656854666,0.5803296176802631
http://dbpedia.org/resource/Radio_broadcasting,26968,,radio,14,0.9246834902581701,0.08088454966808308
http://dbpedia.org/resource/Chase_Field,288,"Wikidata:Q41176,Schema:Place,DBpedia:Place,DBpedia:Location,DBpedia:Building,DBpedia:ArchitecturalStructure,DBpedia:Venue","Phoenix, Arizona",46,0.7676794287850454,0.27031440047109295
