types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Monarchism,Monarchists,1067,78,0.9188881781218052,0.0608820572198121,0,41,== Solo discography == | === Discography notes ===
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/resource/Monarchism,Monarchists,1067,78,0.9188881781218052,0.0608820572198121,0,41,== Solo discography == | === Discography notes ===
http://dbpedia.org/ontology/PoliticalParty,http://dbpedia.org/resource/Monarchism,Monarchists,1067,78,0.9188881781218052,0.0608820572198121,0,41,== Solo discography == | === Discography notes ===
