types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/ontology/Company,http://dbpedia.org/resource/Incendiary_ammunition,incendiary,249,13,0.716298406225067,0.3767746347816751,0,40,== Music legacy == | === Piano style ===
http://dbpedia.org/class/yago/WikicatIncendiaryWeapons,http://dbpedia.org/resource/Incendiary_ammunition,incendiary,249,13,0.716298406225067,0.3767746347816751,0,40,== Music legacy == | === Piano style ===
http://dbpedia.org/class/yago/Artifact100021939,http://dbpedia.org/resource/Incendiary_ammunition,incendiary,249,13,0.716298406225067,0.3767746347816751,0,40,== Music legacy == | === Piano style ===
http://dbpedia.org/class/yago/Device103183080,http://dbpedia.org/resource/Incendiary_ammunition,incendiary,249,13,0.716298406225067,0.3767746347816751,0,40,== Music legacy == | === Piano style ===
http://dbpedia.org/class/yago/Instrument103574816,http://dbpedia.org/resource/Incendiary_ammunition,incendiary,249,13,0.716298406225067,0.3767746347816751,0,40,== Music legacy == | === Piano style ===
http://dbpedia.org/class/yago/Instrumentality103575240,http://dbpedia.org/resource/Incendiary_ammunition,incendiary,249,13,0.716298406225067,0.3767746347816751,0,40,== Music legacy == | === Piano style ===
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/Incendiary_ammunition,incendiary,249,13,0.716298406225067,0.3767746347816751,0,40,== Music legacy == | === Piano style ===
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Incendiary_ammunition,incendiary,249,13,0.716298406225067,0.3767746347816751,0,40,== Music legacy == | === Piano style ===
http://dbpedia.org/class/yago/Weapon104565375,http://dbpedia.org/resource/Incendiary_ammunition,incendiary,249,13,0.716298406225067,0.3767746347816751,0,40,== Music legacy == | === Piano style ===
http://dbpedia.org/class/yago/Whole100003553,http://dbpedia.org/resource/Incendiary_ammunition,incendiary,249,13,0.716298406225067,0.3767746347816751,0,40,== Music legacy == | === Piano style ===
