types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Aesthetics,Indian Aesthetics,4533,0,0.999999999999858,0.0,1,22,== Prem Lata Sharma (10-05-1927 to 05-12-1998) == | === Sources ===
http://dbpedia.org/ontology/MusicGenre,http://dbpedia.org/resource/Aesthetics,Indian Aesthetics,4533,0,0.999999999999858,0.0,1,22,== Prem Lata Sharma (10-05-1927 to 05-12-1998) == | === Sources ===
http://dbpedia.org/ontology/Book,http://dbpedia.org/resource/Aesthetics,Indian Aesthetics,4533,0,0.999999999999858,0.0,1,22,== Prem Lata Sharma (10-05-1927 to 05-12-1998) == | === Sources ===
