types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/ontology/PersonFunction,http://dbpedia.org/resource/Fashion_journalism,fashion journalist,138,20,0.9999999999946,0.0,7,6,== Modelling career (1965–1970) == | === 1965–1967 ===
http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity,http://dbpedia.org/resource/Fashion_journalism,fashion journalist,138,20,0.9999999999946,0.0,7,6,== Modelling career (1965–1970) == | === 1965–1967 ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Fashion_journalism,fashion journalist,138,20,0.9999999999946,0.0,7,6,== Modelling career (1965–1970) == | === 1965–1967 ===
http://dbpedia.org/class/yago/Act100030358,http://dbpedia.org/resource/Fashion_journalism,fashion journalist,138,20,0.9999999999946,0.0,7,6,== Modelling career (1965–1970) == | === 1965–1967 ===
http://dbpedia.org/class/yago/Activity100407535,http://dbpedia.org/resource/Fashion_journalism,fashion journalist,138,20,0.9999999999946,0.0,7,6,== Modelling career (1965–1970) == | === 1965–1967 ===
http://dbpedia.org/class/yago/Event100029378,http://dbpedia.org/resource/Fashion_journalism,fashion journalist,138,20,0.9999999999946,0.0,7,6,== Modelling career (1965–1970) == | === 1965–1967 ===
http://dbpedia.org/class/yago/Occupation100582388,http://dbpedia.org/resource/Fashion_journalism,fashion journalist,138,20,0.9999999999946,0.0,7,6,== Modelling career (1965–1970) == | === 1965–1967 ===
http://dbpedia.org/class/yago/PsychologicalFeature100023100,http://dbpedia.org/resource/Fashion_journalism,fashion journalist,138,20,0.9999999999946,0.0,7,6,== Modelling career (1965–1970) == | === 1965–1967 ===
http://dbpedia.org/class/yago/WikicatFashionOccupations,http://dbpedia.org/resource/Fashion_journalism,fashion journalist,138,20,0.9999999999946,0.0,7,6,== Modelling career (1965–1970) == | === 1965–1967 ===
