types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Medicinal_plants,medicinal plant,662,31,0.9932374902520708,0.0068085526347722,5,25,== Symbolism == | === Money ===
http://dbpedia.org/class/yago/WikicatMedicinalPlants,http://dbpedia.org/resource/Medicinal_plants,medicinal plant,662,31,0.9932374902520708,0.0068085526347722,5,25,== Symbolism == | === Money ===
http://dbpedia.org/class/yago/WikicatMedicinalPlantsByTradition,http://dbpedia.org/resource/Medicinal_plants,medicinal plant,662,31,0.9932374902520708,0.0068085526347722,5,25,== Symbolism == | === Money ===
http://dbpedia.org/class/yago/LivingThing100004258,http://dbpedia.org/resource/Medicinal_plants,medicinal plant,662,31,0.9932374902520708,0.0068085526347722,5,25,== Symbolism == | === Money ===
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/Medicinal_plants,medicinal plant,662,31,0.9932374902520708,0.0068085526347722,5,25,== Symbolism == | === Money ===
http://dbpedia.org/class/yago/Organism100004475,http://dbpedia.org/resource/Medicinal_plants,medicinal plant,662,31,0.9932374902520708,0.0068085526347722,5,25,== Symbolism == | === Money ===
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Medicinal_plants,medicinal plant,662,31,0.9932374902520708,0.0068085526347722,5,25,== Symbolism == | === Money ===
http://dbpedia.org/class/yago/Plant100017222,http://dbpedia.org/resource/Medicinal_plants,medicinal plant,662,31,0.9932374902520708,0.0068085526347722,5,25,== Symbolism == | === Money ===
http://dbpedia.org/class/yago/Whole100003553,http://dbpedia.org/resource/Medicinal_plants,medicinal plant,662,31,0.9932374902520708,0.0068085526347722,5,25,== Symbolism == | === Money ===
