types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/ontology/City,http://dbpedia.org/resource/UK_Albums_Chart,UK Charts,10472,60,0.6137440181678846,0.5142195841035053,0,29,== DJ work == | === Selected Discography ===
http://dbpedia.org/class/yago/WikicatBritishRecordCharts,http://dbpedia.org/resource/UK_Albums_Chart,UK Charts,10472,60,0.6137440181678846,0.5142195841035053,0,29,== DJ work == | === Selected Discography ===
http://dbpedia.org/class/yago/WikicatRecordCharts,http://dbpedia.org/resource/UK_Albums_Chart,UK Charts,10472,60,0.6137440181678846,0.5142195841035053,0,29,== DJ work == | === Selected Discography ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/UK_Albums_Chart,UK Charts,10472,60,0.6137440181678846,0.5142195841035053,0,29,== DJ work == | === Selected Discography ===
http://dbpedia.org/class/yago/Chart106999802,http://dbpedia.org/resource/UK_Albums_Chart,UK Charts,10472,60,0.6137440181678846,0.5142195841035053,0,29,== DJ work == | === Selected Discography ===
http://dbpedia.org/class/yago/Communication100033020,http://dbpedia.org/resource/UK_Albums_Chart,UK Charts,10472,60,0.6137440181678846,0.5142195841035053,0,29,== DJ work == | === Selected Discography ===
http://dbpedia.org/class/yago/VisualCommunication106873252,http://dbpedia.org/resource/UK_Albums_Chart,UK Charts,10472,60,0.6137440181678846,0.5142195841035053,0,29,== DJ work == | === Selected Discography ===
