types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/WikicatPoliticalParties,http://dbpedia.org/resource/Centre-right_politics,center-right,1749,5,0.9999987238834692,1.1387220827489265e-06,0,24,== Return to America == | === Author ===
http://dbpedia.org/class/yago/YagoLegalActor,http://dbpedia.org/resource/Centre-right_politics,center-right,1749,5,0.9999987238834692,1.1387220827489265e-06,0,24,== Return to America == | === Author ===
http://dbpedia.org/class/yago/YagoLegalActorGeo,http://dbpedia.org/resource/Centre-right_politics,center-right,1749,5,0.9999987238834692,1.1387220827489265e-06,0,24,== Return to America == | === Author ===
http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity,http://dbpedia.org/resource/Centre-right_politics,center-right,1749,5,0.9999987238834692,1.1387220827489265e-06,0,24,== Return to America == | === Author ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Centre-right_politics,center-right,1749,5,0.9999987238834692,1.1387220827489265e-06,0,24,== Return to America == | === Author ===
http://dbpedia.org/class/yago/Group100031264,http://dbpedia.org/resource/Centre-right_politics,center-right,1749,5,0.9999987238834692,1.1387220827489265e-06,0,24,== Return to America == | === Author ===
http://dbpedia.org/class/yago/Organization108008335,http://dbpedia.org/resource/Centre-right_politics,center-right,1749,5,0.9999987238834692,1.1387220827489265e-06,0,24,== Return to America == | === Author ===
http://dbpedia.org/class/yago/Party108256968,http://dbpedia.org/resource/Centre-right_politics,center-right,1749,5,0.9999987238834692,1.1387220827489265e-06,0,24,== Return to America == | === Author ===
http://dbpedia.org/class/yago/SocialGroup107950920,http://dbpedia.org/resource/Centre-right_politics,center-right,1749,5,0.9999987238834692,1.1387220827489265e-06,0,24,== Return to America == | === Author ===
