types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Silver_Arrows,Silver Arrow,101,46,0.8011936776673371,0.1408953196270289,0,27,== Selected discography ==
http://dbpedia.org/class/yago/WikicatGrandPrixCars,http://dbpedia.org/resource/Silver_Arrows,Silver Arrow,101,46,0.8011936776673371,0.1408953196270289,0,27,== Selected discography ==
http://dbpedia.org/ontology/Automobile,http://dbpedia.org/resource/Silver_Arrows,Silver Arrow,101,46,0.8011936776673371,0.1408953196270289,0,27,== Selected discography ==
http://dbpedia.org/class/yago/WikicatRacingCars,http://dbpedia.org/resource/Silver_Arrows,Silver Arrow,101,46,0.8011936776673371,0.1408953196270289,0,27,== Selected discography ==
http://dbpedia.org/class/yago/Artifact100021939,http://dbpedia.org/resource/Silver_Arrows,Silver Arrow,101,46,0.8011936776673371,0.1408953196270289,0,27,== Selected discography ==
http://dbpedia.org/class/yago/Car102958343,http://dbpedia.org/resource/Silver_Arrows,Silver Arrow,101,46,0.8011936776673371,0.1408953196270289,0,27,== Selected discography ==
http://dbpedia.org/class/yago/Container103094503,http://dbpedia.org/resource/Silver_Arrows,Silver Arrow,101,46,0.8011936776673371,0.1408953196270289,0,27,== Selected discography ==
http://dbpedia.org/class/yago/Conveyance103100490,http://dbpedia.org/resource/Silver_Arrows,Silver Arrow,101,46,0.8011936776673371,0.1408953196270289,0,27,== Selected discography ==
http://dbpedia.org/class/yago/Instrumentality103575240,http://dbpedia.org/resource/Silver_Arrows,Silver Arrow,101,46,0.8011936776673371,0.1408953196270289,0,27,== Selected discography ==
http://dbpedia.org/class/yago/MotorVehicle103791235,http://dbpedia.org/resource/Silver_Arrows,Silver Arrow,101,46,0.8011936776673371,0.1408953196270289,0,27,== Selected discography ==
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/Silver_Arrows,Silver Arrow,101,46,0.8011936776673371,0.1408953196270289,0,27,== Selected discography ==
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Silver_Arrows,Silver Arrow,101,46,0.8011936776673371,0.1408953196270289,0,27,== Selected discography ==
http://dbpedia.org/class/yago/Racer104037443,http://dbpedia.org/resource/Silver_Arrows,Silver Arrow,101,46,0.8011936776673371,0.1408953196270289,0,27,== Selected discography ==
http://dbpedia.org/class/yago/Self-propelledVehicle104170037,http://dbpedia.org/resource/Silver_Arrows,Silver Arrow,101,46,0.8011936776673371,0.1408953196270289,0,27,== Selected discography ==
http://dbpedia.org/class/yago/Vehicle104524313,http://dbpedia.org/resource/Silver_Arrows,Silver Arrow,101,46,0.8011936776673371,0.1408953196270289,0,27,== Selected discography ==
http://dbpedia.org/class/yago/WheeledVehicle104576211,http://dbpedia.org/resource/Silver_Arrows,Silver Arrow,101,46,0.8011936776673371,0.1408953196270289,0,27,== Selected discography ==
http://dbpedia.org/class/yago/Whole100003553,http://dbpedia.org/resource/Silver_Arrows,Silver Arrow,101,46,0.8011936776673371,0.1408953196270289,0,27,== Selected discography ==
http://dbpedia.org/class/yago/WikicatFormulaOneCars,http://dbpedia.org/resource/Silver_Arrows,Silver Arrow,101,46,0.8011936776673371,0.1408953196270289,0,27,== Selected discography ==
