types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Cryptography,Cryptology,4235,0,0.9999997913627544,0.0,0,121,== Discography == | === As sideman ===
http://dbpedia.org/ontology/Company,http://dbpedia.org/resource/Cryptography,Cryptology,4235,0,0.9999997913627544,0.0,0,121,== Discography == | === As sideman ===
http://dbpedia.org/ontology/MusicGenre,http://dbpedia.org/resource/Cryptography,Cryptology,4235,0,0.9999997913627544,0.0,0,121,== Discography == | === As sideman ===
