types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/WikicatAssociationFootballPositions,http://dbpedia.org/resource/Association_football_positions,playing positions,4734,42,0.9999999350787924,0.0,1,8,== Career == | === As educator ===
http://dbpedia.org/class/yago/YagoGeoEntity,http://dbpedia.org/resource/Association_football_positions,playing positions,4734,42,0.9999999350787924,0.0,1,8,== Career == | === As educator ===
http://dbpedia.org/class/yago/YagoLegalActorGeo,http://dbpedia.org/resource/Association_football_positions,playing positions,4734,42,0.9999999350787924,0.0,1,8,== Career == | === As educator ===
http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity,http://dbpedia.org/resource/Association_football_positions,playing positions,4734,42,0.9999999350787924,0.0,1,8,== Career == | === As educator ===
http://dbpedia.org/class/yago/Location100027167,http://dbpedia.org/resource/Association_football_positions,playing positions,4734,42,0.9999999350787924,0.0,1,8,== Career == | === As educator ===
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/Association_football_positions,playing positions,4734,42,0.9999999350787924,0.0,1,8,== Career == | === As educator ===
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Association_football_positions,playing positions,4734,42,0.9999999350787924,0.0,1,8,== Career == | === As educator ===
http://dbpedia.org/class/yago/Point108620061,http://dbpedia.org/resource/Association_football_positions,playing positions,4734,42,0.9999999350787924,0.0,1,8,== Career == | === As educator ===
http://dbpedia.org/class/yago/Position108621598,http://dbpedia.org/resource/Association_football_positions,playing positions,4734,42,0.9999999350787924,0.0,1,8,== Career == | === As educator ===
