types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Melodrama,drama,2353,123,0.9218034255178312,0.069535436996488,7,85,== Career == | ==== Tetro (2009) ====
http://dbpedia.org/ontology/MusicGenre,http://dbpedia.org/resource/Melodrama,drama,2353,123,0.9218034255178312,0.069535436996488,7,85,== Career == | ==== Tetro (2009) ====
http://dbpedia.org/ontology/Book,http://dbpedia.org/resource/Melodrama,drama,2353,123,0.9218034255178312,0.069535436996488,7,85,== Career == | ==== Tetro (2009) ====
