types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Cloning,cloned,2815,62,0.9876503020402256,0.0085853706460415,0,37,== Legacy == | === Tributes ===
http://dbpedia.org/ontology/Election,http://dbpedia.org/resource/Cloning,cloned,2815,62,0.9876503020402256,0.0085853706460415,0,37,== Legacy == | === Tributes ===
http://dbpedia.org/ontology/PersonFunction,http://dbpedia.org/resource/Cloning,cloned,2815,62,0.9876503020402256,0.0085853706460415,0,37,== Legacy == | === Tributes ===
