types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Subculture,underground culture,1619,170,0.9658660328631672,0.0220774684804235,16,73,== Personal life == | === Sexuality ===
http://dbpedia.org/ontology/Band,http://dbpedia.org/resource/Subculture,underground culture,1619,170,0.9658660328631672,0.0220774684804235,16,73,== Personal life == | === Sexuality ===
http://dbpedia.org/ontology/RecordLabel,http://dbpedia.org/resource/Subculture,underground culture,1619,170,0.9658660328631672,0.0220774684804235,16,73,== Personal life == | === Sexuality ===
