types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Education_in_the_Netherlands,MBO,116,94,0.9385484358598644,0.0654751017380033,1,20,== Career == | === Vocal teacher ===
http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity,http://dbpedia.org/resource/Education_in_the_Netherlands,MBO,116,94,0.9385484358598644,0.0654751017380033,1,20,== Career == | === Vocal teacher ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Education_in_the_Netherlands,MBO,116,94,0.9385484358598644,0.0654751017380033,1,20,== Career == | === Vocal teacher ===
http://dbpedia.org/class/yago/Act100030358,http://dbpedia.org/resource/Education_in_the_Netherlands,MBO,116,94,0.9385484358598644,0.0654751017380033,1,20,== Career == | === Vocal teacher ===
http://dbpedia.org/class/yago/Activity100407535,http://dbpedia.org/resource/Education_in_the_Netherlands,MBO,116,94,0.9385484358598644,0.0654751017380033,1,20,== Career == | === Vocal teacher ===
http://dbpedia.org/class/yago/Education100883297,http://dbpedia.org/resource/Education_in_the_Netherlands,MBO,116,94,0.9385484358598644,0.0654751017380033,1,20,== Career == | === Vocal teacher ===
http://dbpedia.org/class/yago/Event100029378,http://dbpedia.org/resource/Education_in_the_Netherlands,MBO,116,94,0.9385484358598644,0.0654751017380033,1,20,== Career == | === Vocal teacher ===
http://dbpedia.org/class/yago/PsychologicalFeature100023100,http://dbpedia.org/resource/Education_in_the_Netherlands,MBO,116,94,0.9385484358598644,0.0654751017380033,1,20,== Career == | === Vocal teacher ===
