types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/ontology/MusicGenre,http://dbpedia.org/resource/Music_of_Catalonia,composer,40,82,0.6009846032426761,0.6636877638348098,0,0,
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Benet_Casablancas,Benet Casablancas,22,27,1.0,0.0,2,1,
http://dbpedia.org/ontology/Person,http://dbpedia.org/resource/Benet_Casablancas,Benet Casablancas,22,27,1.0,0.0,2,1,
http://dbpedia.org/class/yago/YagoLegalActor,http://dbpedia.org/resource/Benet_Casablancas,Benet Casablancas,22,27,1.0,0.0,2,1,
http://dbpedia.org/class/yago/YagoLegalActorGeo,http://dbpedia.org/resource/Benet_Casablancas,Benet Casablancas,22,27,1.0,0.0,2,1,
http://dbpedia.org/class/yago/WikicatLivingPeople,http://dbpedia.org/resource/Benet_Casablancas,Benet Casablancas,22,27,1.0,0.0,2,1,
http://dbpedia.org/class/yago/Artist109812338,http://dbpedia.org/resource/Benet_Casablancas,Benet Casablancas,22,27,1.0,0.0,2,1,
http://dbpedia.org/class/yago/CausalAgent100007347,http://dbpedia.org/resource/Benet_Casablancas,Benet Casablancas,22,27,1.0,0.0,2,1,
http://dbpedia.org/class/yago/Composer109947232,http://dbpedia.org/resource/Benet_Casablancas,Benet Casablancas,22,27,1.0,0.0,2,1,
http://dbpedia.org/class/yago/Creator109614315,http://dbpedia.org/resource/Benet_Casablancas,Benet Casablancas,22,27,1.0,0.0,2,1,
http://dbpedia.org/class/yago/LivingThing100004258,http://dbpedia.org/resource/Benet_Casablancas,Benet Casablancas,22,27,1.0,0.0,2,1,
http://dbpedia.org/class/yago/Musician110339966,http://dbpedia.org/resource/Benet_Casablancas,Benet Casablancas,22,27,1.0,0.0,2,1,
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/Benet_Casablancas,Benet Casablancas,22,27,1.0,0.0,2,1,
http://dbpedia.org/class/yago/Organism100004475,http://dbpedia.org/resource/Benet_Casablancas,Benet Casablancas,22,27,1.0,0.0,2,1,
http://dbpedia.org/class/yago/Person100007846,http://dbpedia.org/resource/Benet_Casablancas,Benet Casablancas,22,27,1.0,0.0,2,1,
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Benet_Casablancas,Benet Casablancas,22,27,1.0,0.0,2,1,
http://dbpedia.org/class/yago/Whole100003553,http://dbpedia.org/resource/Benet_Casablancas,Benet Casablancas,22,27,1.0,0.0,2,1,
http://dbpedia.org/class/yago/WikicatSpanishComposers,http://dbpedia.org/resource/Benet_Casablancas,Benet Casablancas,22,27,1.0,0.0,2,1,
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Alejandro_Civilotti,Alejandro Civilotti,5,49,0.9999988405937372,0.0,2,1,
http://dbpedia.org/class/yago/WikicatArgentineComposers,http://dbpedia.org/resource/Alejandro_Civilotti,Alejandro Civilotti,5,49,0.9999988405937372,0.0,2,1,
http://dbpedia.org/class/yago/WikicatArgentineExpatriatesInSpain,http://dbpedia.org/resource/Alejandro_Civilotti,Alejandro Civilotti,5,49,0.9999988405937372,0.0,2,1,
http://dbpedia.org/class/yago/WikicatPeopleFromLaPlata,http://dbpedia.org/resource/Alejandro_Civilotti,Alejandro Civilotti,5,49,0.9999988405937372,0.0,2,1,
http://dbpedia.org/class/yago/YagoLegalActor,http://dbpedia.org/resource/Alejandro_Civilotti,Alejandro Civilotti,5,49,0.9999988405937372,0.0,2,1,
http://dbpedia.org/class/yago/YagoLegalActorGeo,http://dbpedia.org/resource/Alejandro_Civilotti,Alejandro Civilotti,5,49,0.9999988405937372,0.0,2,1,
http://dbpedia.org/class/yago/WikicatLivingPeople,http://dbpedia.org/resource/Alejandro_Civilotti,Alejandro Civilotti,5,49,0.9999988405937372,0.0,2,1,
http://dbpedia.org/class/yago/Absentee109757653,http://dbpedia.org/resource/Alejandro_Civilotti,Alejandro Civilotti,5,49,0.9999988405937372,0.0,2,1,
http://dbpedia.org/class/yago/Artist109812338,http://dbpedia.org/resource/Alejandro_Civilotti,Alejandro Civilotti,5,49,0.9999988405937372,0.0,2,1,
http://dbpedia.org/class/yago/CausalAgent100007347,http://dbpedia.org/resource/Alejandro_Civilotti,Alejandro Civilotti,5,49,0.9999988405937372,0.0,2,1,
http://dbpedia.org/class/yago/Composer109947232,http://dbpedia.org/resource/Alejandro_Civilotti,Alejandro Civilotti,5,49,0.9999988405937372,0.0,2,1,
