types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Under_Graph,Under Graph,7,0,0.9999999984314912,0.0,1,131,== List of provided works as arranger == | === Under Graph ===
http://dbpedia.org/class/yago/WikicatJapaneseRockMusicGroups,http://dbpedia.org/resource/Under_Graph,Under Graph,7,0,0.9999999984314912,0.0,1,131,== List of provided works as arranger == | === Under Graph ===
http://dbpedia.org/ontology/Band,http://dbpedia.org/resource/Under_Graph,Under Graph,7,0,0.9999999984314912,0.0,1,131,== List of provided works as arranger == | === Under Graph ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Under_Graph,Under Graph,7,0,0.9999999984314912,0.0,1,131,== List of provided works as arranger == | === Under Graph ===
http://dbpedia.org/class/yago/Group100031264,http://dbpedia.org/resource/Under_Graph,Under Graph,7,0,0.9999999984314912,0.0,1,131,== List of provided works as arranger == | === Under Graph ===
