types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Tamil_cinema,Kollywood,5159,49,0.9998821785517304,0.00011783533133061348,0,6,== Musical career == | === Training ===
http://dbpedia.org/ontology/Language,http://dbpedia.org/resource/Tamil_cinema,Kollywood,5159,49,0.9998821785517304,0.00011783533133061348,0,6,== Musical career == | === Training ===
http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity,http://dbpedia.org/resource/Tamil_cinema,Kollywood,5159,49,0.9998821785517304,0.00011783533133061348,0,6,== Musical career == | === Training ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Tamil_cinema,Kollywood,5159,49,0.9998821785517304,0.00011783533133061348,0,6,== Musical career == | === Training ===
http://dbpedia.org/class/yago/Act100030358,http://dbpedia.org/resource/Tamil_cinema,Kollywood,5159,49,0.9998821785517304,0.00011783533133061348,0,6,== Musical career == | === Training ===
http://dbpedia.org/class/yago/Activity100407535,http://dbpedia.org/resource/Tamil_cinema,Kollywood,5159,49,0.9998821785517304,0.00011783533133061348,0,6,== Musical career == | === Training ===
http://dbpedia.org/class/yago/Event100029378,http://dbpedia.org/resource/Tamil_cinema,Kollywood,5159,49,0.9998821785517304,0.00011783533133061348,0,6,== Musical career == | === Training ===
http://dbpedia.org/class/yago/Market101097292,http://dbpedia.org/resource/Tamil_cinema,Kollywood,5159,49,0.9998821785517304,0.00011783533133061348,0,6,== Musical career == | === Training ===
http://dbpedia.org/class/yago/PsychologicalFeature100023100,http://dbpedia.org/resource/Tamil_cinema,Kollywood,5159,49,0.9998821785517304,0.00011783533133061348,0,6,== Musical career == | === Training ===
