types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Natural_history,Natural history,7344,0,0.9999350534490792,6.495000572567016e-05,1,10,== Career == | === Natural history ===
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/resource/Natural_history,Natural history,7344,0,0.9999350534490792,6.495000572567016e-05,1,10,== Career == | === Natural history ===
http://dbpedia.org/ontology/PersonFunction,http://dbpedia.org/resource/Natural_history,Natural history,7344,0,0.9999350534490792,6.495000572567016e-05,1,10,== Career == | === Natural history ===
