types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Divine_grace,divine grace,967,132,0.97953342651479,0.0208941087344583,0,8,== Biography == | === Educational principles ===
http://dbpedia.org/class/yago/WikicatAttributesOfGodInChristianTheology,http://dbpedia.org/resource/Divine_grace,divine grace,967,132,0.97953342651479,0.0208941087344583,0,8,== Biography == | === Educational principles ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Divine_grace,divine grace,967,132,0.97953342651479,0.0208941087344583,0,8,== Biography == | === Educational principles ===
http://dbpedia.org/class/yago/Cognition100023271,http://dbpedia.org/resource/Divine_grace,divine grace,967,132,0.97953342651479,0.0208941087344583,0,8,== Biography == | === Educational principles ===
http://dbpedia.org/class/yago/Concept105835747,http://dbpedia.org/resource/Divine_grace,divine grace,967,132,0.97953342651479,0.0208941087344583,0,8,== Biography == | === Educational principles ===
http://dbpedia.org/class/yago/Content105809192,http://dbpedia.org/resource/Divine_grace,divine grace,967,132,0.97953342651479,0.0208941087344583,0,8,== Biography == | === Educational principles ===
http://dbpedia.org/class/yago/Idea105833840,http://dbpedia.org/resource/Divine_grace,divine grace,967,132,0.97953342651479,0.0208941087344583,0,8,== Biography == | === Educational principles ===
http://dbpedia.org/class/yago/Property105849040,http://dbpedia.org/resource/Divine_grace,divine grace,967,132,0.97953342651479,0.0208941087344583,0,8,== Biography == | === Educational principles ===
http://dbpedia.org/class/yago/PsychologicalFeature100023100,http://dbpedia.org/resource/Divine_grace,divine grace,967,132,0.97953342651479,0.0208941087344583,0,8,== Biography == | === Educational principles ===
