types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Japanese_poetry,poetry,886,96,0.5661819587292238,0.6589555467886756,0,42,== Biography == | === Other Highlights ===
http://dbpedia.org/ontology/Band,http://dbpedia.org/resource/Japanese_poetry,poetry,886,96,0.5661819587292238,0.6589555467886756,0,42,== Biography == | === Other Highlights ===
http://dbpedia.org/ontology/PersonFunction,http://dbpedia.org/resource/Japanese_poetry,poetry,886,96,0.5661819587292238,0.6589555467886756,0,42,== Biography == | === Other Highlights ===
