types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Scene_(subculture),scenester,107,95,0.9908548671998744,0.0,1,6,== Biography == | === Early bands ===
http://dbpedia.org/class/yago/Group100031264,http://dbpedia.org/resource/Scene_(subculture),scenester,107,95,0.9908548671998744,0.0,1,6,== Biography == | === Early bands ===
http://dbpedia.org/ontology/MusicGenre,http://dbpedia.org/resource/Scene_(subculture),scenester,107,95,0.9908548671998744,0.0,1,6,== Biography == | === Early bands ===
http://dbpedia.org/ontology/TopicalConcept,http://dbpedia.org/resource/Scene_(subculture),scenester,107,95,0.9908548671998744,0.0,1,6,== Biography == | === Early bands ===
http://dbpedia.org/class/yago/WikicatSubcultures,http://dbpedia.org/resource/Scene_(subculture),scenester,107,95,0.9908548671998744,0.0,1,6,== Biography == | === Early bands ===
http://dbpedia.org/class/yago/SocialGroup107950920,http://dbpedia.org/resource/Scene_(subculture),scenester,107,95,0.9908548671998744,0.0,1,6,== Biography == | === Early bands ===
http://dbpedia.org/class/yago/Subculture108288753,http://dbpedia.org/resource/Scene_(subculture),scenester,107,95,0.9908548671998744,0.0,1,6,== Biography == | === Early bands ===
