types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Nightclub,clubbing,4790,86,0.9996974712812362,0.0002855441912460919,1,70,== Personal life == | === Controversies ===
http://dbpedia.org/ontology/Building,http://dbpedia.org/resource/Nightclub,clubbing,4790,86,0.9996974712812362,0.0002855441912460919,1,70,== Personal life == | === Controversies ===
http://dbpedia.org/ontology/PersonFunction,http://dbpedia.org/resource/Nightclub,clubbing,4790,86,0.9996974712812362,0.0002855441912460919,1,70,== Personal life == | === Controversies ===
http://dbpedia.org/class/yago/WikicatClubNights,http://dbpedia.org/resource/Nightclub,clubbing,4790,86,0.9996974712812362,0.0002855441912460919,1,70,== Personal life == | === Controversies ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Nightclub,clubbing,4790,86,0.9996974712812362,0.0002855441912460919,1,70,== Personal life == | === Controversies ===
http://dbpedia.org/class/yago/FundamentalQuantity113575869,http://dbpedia.org/resource/Nightclub,clubbing,4790,86,0.9996974712812362,0.0002855441912460919,1,70,== Personal life == | === Controversies ===
http://dbpedia.org/class/yago/Measure100033615,http://dbpedia.org/resource/Nightclub,clubbing,4790,86,0.9996974712812362,0.0002855441912460919,1,70,== Personal life == | === Controversies ===
http://dbpedia.org/class/yago/Night115167027,http://dbpedia.org/resource/Nightclub,clubbing,4790,86,0.9996974712812362,0.0002855441912460919,1,70,== Personal life == | === Controversies ===
http://dbpedia.org/class/yago/TimePeriod115113229,http://dbpedia.org/resource/Nightclub,clubbing,4790,86,0.9996974712812362,0.0002855441912460919,1,70,== Personal life == | === Controversies ===
