types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Data_storage,data storage,816,164,0.5527949051474745,0.808865497157528,5,20,== Acting roles and other work == | === Commercials ===
http://dbpedia.org/class/yago/WikicatComputerData,http://dbpedia.org/resource/Data_storage,data storage,816,164,0.5527949051474745,0.808865497157528,5,20,== Acting roles and other work == | === Commercials ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Data_storage,data storage,816,164,0.5527949051474745,0.808865497157528,5,20,== Acting roles and other work == | === Commercials ===
http://dbpedia.org/class/yago/Cognition100023271,http://dbpedia.org/resource/Data_storage,data storage,816,164,0.5527949051474745,0.808865497157528,5,20,== Acting roles and other work == | === Commercials ===
http://dbpedia.org/class/yago/Datum105816622,http://dbpedia.org/resource/Data_storage,data storage,816,164,0.5527949051474745,0.808865497157528,5,20,== Acting roles and other work == | === Commercials ===
http://dbpedia.org/class/yago/Information105816287,http://dbpedia.org/resource/Data_storage,data storage,816,164,0.5527949051474745,0.808865497157528,5,20,== Acting roles and other work == | === Commercials ===
http://dbpedia.org/class/yago/PsychologicalFeature100023100,http://dbpedia.org/resource/Data_storage,data storage,816,164,0.5527949051474745,0.808865497157528,5,20,== Acting roles and other work == | === Commercials ===
