types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Jurisprudence,legal theory,2771,103,0.9313895368698644,0.0721085045505979,6,7,== Career == | === 1991–1996: Heatmiser ===
http://dbpedia.org/ontology/PersonFunction,http://dbpedia.org/resource/Jurisprudence,legal theory,2771,103,0.9313895368698644,0.0721085045505979,6,7,== Career == | === 1991–1996: Heatmiser ===
http://dbpedia.org/ontology/Work,http://dbpedia.org/resource/Jurisprudence,legal theory,2771,103,0.9313895368698644,0.0721085045505979,6,7,== Career == | === 1991–1996: Heatmiser ===
