types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/ontology/Place,http://dbpedia.org/resource/Arizona_Superior_Court,Superior Court,44,60,0.8361503614122604,0.1931500736780092,13,18,== Career == | === 1980s ===
http://dbpedia.org/class/yago/WikicatArizonaStateCourts,http://dbpedia.org/resource/Arizona_Superior_Court,Superior Court,44,60,0.8361503614122604,0.1931500736780092,13,18,== Career == | === 1980s ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Arizona_Superior_Court,Superior Court,44,60,0.8361503614122604,0.1931500736780092,13,18,== Career == | === 1980s ===
http://dbpedia.org/class/yago/Assembly108163792,http://dbpedia.org/resource/Arizona_Superior_Court,Superior Court,44,60,0.8361503614122604,0.1931500736780092,13,18,== Career == | === 1980s ===
http://dbpedia.org/class/yago/Court108329453,http://dbpedia.org/resource/Arizona_Superior_Court,Superior Court,44,60,0.8361503614122604,0.1931500736780092,13,18,== Career == | === 1980s ===
http://dbpedia.org/class/yago/Gathering107975026,http://dbpedia.org/resource/Arizona_Superior_Court,Superior Court,44,60,0.8361503614122604,0.1931500736780092,13,18,== Career == | === 1980s ===
http://dbpedia.org/class/yago/Group100031264,http://dbpedia.org/resource/Arizona_Superior_Court,Superior Court,44,60,0.8361503614122604,0.1931500736780092,13,18,== Career == | === 1980s ===
http://dbpedia.org/class/yago/SocialGroup107950920,http://dbpedia.org/resource/Arizona_Superior_Court,Superior Court,44,60,0.8361503614122604,0.1931500736780092,13,18,== Career == | === 1980s ===
http://dbpedia.org/class/yago/SuperiorCourt108335751,http://dbpedia.org/resource/Arizona_Superior_Court,Superior Court,44,60,0.8361503614122604,0.1931500736780092,13,18,== Career == | === 1980s ===
http://dbpedia.org/class/yago/WikicatSuperiorCourtsInTheUnitedStates,http://dbpedia.org/resource/Arizona_Superior_Court,Superior Court,44,60,0.8361503614122604,0.1931500736780092,13,18,== Career == | === 1980s ===
