types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/WikicatLGBTPoliticalAdvocacyGroupsInFinland,http://dbpedia.org/resource/Pink_Rose,pink rose,4,85,0.9999911865195804,0.0,5,26,== Career == | === 1990s ===
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/resource/Pink_Rose,pink rose,4,85,0.9999911865195804,0.0,5,26,== Career == | === 1990s ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Pink_Rose,pink rose,4,85,0.9999911865195804,0.0,5,26,== Career == | === 1990s ===
http://dbpedia.org/class/yago/Group100031264,http://dbpedia.org/resource/Pink_Rose,pink rose,4,85,0.9999911865195804,0.0,5,26,== Career == | === 1990s ===
