types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/WikicatArtMaterials,http://dbpedia.org/resource/Metal_leaf,foil,86,115,0.7626707560958368,0.2941320508077349,2,7,== Career == | === 1990s ===
http://dbpedia.org/ontology/Athlete,http://dbpedia.org/resource/Metal_leaf,foil,86,115,0.7626707560958368,0.2941320508077349,2,7,== Career == | === 1990s ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Metal_leaf,foil,86,115,0.7626707560958368,0.2941320508077349,2,7,== Career == | === 1990s ===
http://dbpedia.org/class/yago/Material114580897,http://dbpedia.org/resource/Metal_leaf,foil,86,115,0.7626707560958368,0.2941320508077349,2,7,== Career == | === 1990s ===
http://dbpedia.org/class/yago/Matter100020827,http://dbpedia.org/resource/Metal_leaf,foil,86,115,0.7626707560958368,0.2941320508077349,2,7,== Career == | === 1990s ===
http://dbpedia.org/class/yago/Part113809207,http://dbpedia.org/resource/Metal_leaf,foil,86,115,0.7626707560958368,0.2941320508077349,2,7,== Career == | === 1990s ===
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Metal_leaf,foil,86,115,0.7626707560958368,0.2941320508077349,2,7,== Career == | === 1990s ===
http://dbpedia.org/class/yago/Relation100031921,http://dbpedia.org/resource/Metal_leaf,foil,86,115,0.7626707560958368,0.2941320508077349,2,7,== Career == | === 1990s ===
http://dbpedia.org/class/yago/Substance100019613,http://dbpedia.org/resource/Metal_leaf,foil,86,115,0.7626707560958368,0.2941320508077349,2,7,== Career == | === 1990s ===
