types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Bird_ringing,bird ringer,432,18,0.9999999999725588,0.0,4,13,== Career == | === Natural history ===
http://dbpedia.org/class/yago/WikicatAuthenticationMethods,http://dbpedia.org/resource/Bird_ringing,bird ringer,432,18,0.9999999999725588,0.0,4,13,== Career == | === Natural history ===
http://dbpedia.org/ontology/Weapon,http://dbpedia.org/resource/Bird_ringing,bird ringer,432,18,0.9999999999725588,0.0,4,13,== Career == | === Natural history ===
http://dbpedia.org/class/yago/Ability105616246,http://dbpedia.org/resource/Bird_ringing,bird ringer,432,18,0.9999999999725588,0.0,4,13,== Career == | === Natural history ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Bird_ringing,bird ringer,432,18,0.9999999999725588,0.0,4,13,== Career == | === Natural history ===
http://dbpedia.org/class/yago/Cognition100023271,http://dbpedia.org/resource/Bird_ringing,bird ringer,432,18,0.9999999999725588,0.0,4,13,== Career == | === Natural history ===
http://dbpedia.org/class/yago/Know-how105616786,http://dbpedia.org/resource/Bird_ringing,bird ringer,432,18,0.9999999999725588,0.0,4,13,== Career == | === Natural history ===
http://dbpedia.org/class/yago/Method105660268,http://dbpedia.org/resource/Bird_ringing,bird ringer,432,18,0.9999999999725588,0.0,4,13,== Career == | === Natural history ===
http://dbpedia.org/class/yago/PsychologicalFeature100023100,http://dbpedia.org/resource/Bird_ringing,bird ringer,432,18,0.9999999999725588,0.0,4,13,== Career == | === Natural history ===
