types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/WikicatAmericanRecordCharts,http://dbpedia.org/resource/Billboard_Hot_100,US Charts,42378,0,0.9999999999999788,0.0,1,53,== Singles discography == | === Fanny ===
http://dbpedia.org/ontology/Single,http://dbpedia.org/resource/Billboard_Hot_100,US Charts,42378,0,0.9999999999999788,0.0,1,53,== Singles discography == | === Fanny ===
http://dbpedia.org/class/yago/WikicatBillboardCharts,http://dbpedia.org/resource/Billboard_Hot_100,US Charts,42378,0,0.9999999999999788,0.0,1,53,== Singles discography == | === Fanny ===
http://dbpedia.org/class/yago/WikicatRecordCharts,http://dbpedia.org/resource/Billboard_Hot_100,US Charts,42378,0,0.9999999999999788,0.0,1,53,== Singles discography == | === Fanny ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Billboard_Hot_100,US Charts,42378,0,0.9999999999999788,0.0,1,53,== Singles discography == | === Fanny ===
http://dbpedia.org/class/yago/Chart106999802,http://dbpedia.org/resource/Billboard_Hot_100,US Charts,42378,0,0.9999999999999788,0.0,1,53,== Singles discography == | === Fanny ===
http://dbpedia.org/class/yago/Communication100033020,http://dbpedia.org/resource/Billboard_Hot_100,US Charts,42378,0,0.9999999999999788,0.0,1,53,== Singles discography == | === Fanny ===
http://dbpedia.org/class/yago/VisualCommunication106873252,http://dbpedia.org/resource/Billboard_Hot_100,US Charts,42378,0,0.9999999999999788,0.0,1,53,== Singles discography == | === Fanny ===
