types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/ontology/Person,http://dbpedia.org/resource/Teip,Teip,128,0,0.9999999999997656,0.0,1,58,== Production == | === Solo ===
http://dbpedia.org/class/yago/WikicatNakhPeoples,http://dbpedia.org/resource/Teip,Teip,128,0,0.9999999999997656,0.0,1,58,== Production == | === Solo ===
http://dbpedia.org/class/yago/WikicatSocialGroups,http://dbpedia.org/resource/Teip,Teip,128,0,0.9999999999997656,0.0,1,58,== Production == | === Solo ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Teip,Teip,128,0,0.9999999999997656,0.0,1,58,== Production == | === Solo ===
http://dbpedia.org/class/yago/EthnicGroup107967382,http://dbpedia.org/resource/Teip,Teip,128,0,0.9999999999997656,0.0,1,58,== Production == | === Solo ===
http://dbpedia.org/class/yago/Group100031264,http://dbpedia.org/resource/Teip,Teip,128,0,0.9999999999997656,0.0,1,58,== Production == | === Solo ===
http://dbpedia.org/class/yago/People107942152,http://dbpedia.org/resource/Teip,Teip,128,0,0.9999999999997656,0.0,1,58,== Production == | === Solo ===
http://dbpedia.org/class/yago/SocialGroup107950920,http://dbpedia.org/resource/Teip,Teip,128,0,0.9999999999997656,0.0,1,58,== Production == | === Solo ===
http://dbpedia.org/class/yago/WikicatEthnicGroupsInEurope,http://dbpedia.org/resource/Teip,Teip,128,0,0.9999999999997656,0.0,1,58,== Production == | === Solo ===
