types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Mode_(music),modal scale,1202,140,0.9999999950638596,0.0,7,64,== Artistry == | === Genre ===
http://dbpedia.org/class/yago/WikicatModes,http://dbpedia.org/resource/Mode_(music),modal scale,1202,140,0.9999999950638596,0.0,7,64,== Artistry == | === Genre ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Mode_(music),modal scale,1202,140,0.9999999950638596,0.0,7,64,== Artistry == | === Genre ===
http://dbpedia.org/class/yago/Attribute100024264,http://dbpedia.org/resource/Mode_(music),modal scale,1202,140,0.9999999950638596,0.0,7,64,== Artistry == | === Genre ===
http://dbpedia.org/class/yago/Manner104928903,http://dbpedia.org/resource/Mode_(music),modal scale,1202,140,0.9999999950638596,0.0,7,64,== Artistry == | === Genre ===
http://dbpedia.org/class/yago/Property104916342,http://dbpedia.org/resource/Mode_(music),modal scale,1202,140,0.9999999950638596,0.0,7,64,== Artistry == | === Genre ===
