types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/Instrumentality103575240,http://dbpedia.org/resource/Two-legged_tie,aggregate score,2650,180,0.9457723404133476,0.0573369057959092,2,26,== Managerial career == | === Barcelona ===
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/Two-legged_tie,aggregate score,2650,180,0.9457723404133476,0.0573369057959092,2,26,== Managerial career == | === Barcelona ===
http://dbpedia.org/class/yago/Artifact100021939,http://dbpedia.org/resource/Two-legged_tie,aggregate score,2650,180,0.9457723404133476,0.0573369057959092,2,26,== Managerial career == | === Barcelona ===
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/resource/Two-legged_tie,aggregate score,2650,180,0.9457723404133476,0.0573369057959092,2,26,== Managerial career == | === Barcelona ===
http://dbpedia.org/class/yago/WikicatTournamentSystems,http://dbpedia.org/resource/Two-legged_tie,aggregate score,2650,180,0.9457723404133476,0.0573369057959092,2,26,== Managerial career == | === Barcelona ===
http://dbpedia.org/class/yago/System104377057,http://dbpedia.org/resource/Two-legged_tie,aggregate score,2650,180,0.9457723404133476,0.0573369057959092,2,26,== Managerial career == | === Barcelona ===
http://dbpedia.org/class/yago/Whole100003553,http://dbpedia.org/resource/Two-legged_tie,aggregate score,2650,180,0.9457723404133476,0.0573369057959092,2,26,== Managerial career == | === Barcelona ===
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Two-legged_tie,aggregate score,2650,180,0.9457723404133476,0.0573369057959092,2,26,== Managerial career == | === Barcelona ===
