types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Aka_people,Biaka,114,14,0.999999176173061,6.650955938742631e-07,0,158,== Filmography == | === Video games ===
http://dbpedia.org/ontology/EthnicGroup,http://dbpedia.org/resource/Aka_people,Biaka,114,14,0.999999176173061,6.650955938742631e-07,0,158,== Filmography == | === Video games ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Aka_people,Biaka,114,14,0.999999176173061,6.650955938742631e-07,0,158,== Filmography == | === Video games ===
http://dbpedia.org/class/yago/EthnicGroup107967382,http://dbpedia.org/resource/Aka_people,Biaka,114,14,0.999999176173061,6.650955938742631e-07,0,158,== Filmography == | === Video games ===
http://dbpedia.org/class/yago/Group100031264,http://dbpedia.org/resource/Aka_people,Biaka,114,14,0.999999176173061,6.650955938742631e-07,0,158,== Filmography == | === Video games ===
http://dbpedia.org/class/yago/WikicatEthnicGroupsInAfrica,http://dbpedia.org/resource/Aka_people,Biaka,114,14,0.999999176173061,6.650955938742631e-07,0,158,== Filmography == | === Video games ===
http://dbpedia.org/class/yago/WikicatEthnicGroupsInTheCentralAfricanRepublic,http://dbpedia.org/resource/Aka_people,Biaka,114,14,0.999999176173061,6.650955938742631e-07,0,158,== Filmography == | === Video games ===
http://dbpedia.org/class/yago/WikicatEthnicGroupsInTheRepublicOfTheCongo,http://dbpedia.org/resource/Aka_people,Biaka,114,14,0.999999176173061,6.650955938742631e-07,0,158,== Filmography == | === Video games ===
