types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Clan_Douglas,Douglases,411,4,0.9999999995544328,0.0,7,47,== Personal life == | === Philanthropy ===
http://dbpedia.org/class/yago/WikicatArmigerousClans,http://dbpedia.org/resource/Clan_Douglas,Douglases,411,4,0.9999999995544328,0.0,7,47,== Personal life == | === Philanthropy ===
http://dbpedia.org/ontology/EthnicGroup,http://dbpedia.org/resource/Clan_Douglas,Douglases,411,4,0.9999999995544328,0.0,7,47,== Personal life == | === Philanthropy ===
http://dbpedia.org/class/yago/WikicatScottishClans,http://dbpedia.org/resource/Clan_Douglas,Douglases,411,4,0.9999999995544328,0.0,7,47,== Personal life == | === Philanthropy ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Clan_Douglas,Douglases,411,4,0.9999999995544328,0.0,7,47,== Personal life == | === Philanthropy ===
http://dbpedia.org/class/yago/Group100031264,http://dbpedia.org/resource/Clan_Douglas,Douglases,411,4,0.9999999995544328,0.0,7,47,== Personal life == | === Philanthropy ===
http://dbpedia.org/class/yago/Kin107969695,http://dbpedia.org/resource/Clan_Douglas,Douglases,411,4,0.9999999995544328,0.0,7,47,== Personal life == | === Philanthropy ===
http://dbpedia.org/class/yago/SocialGroup107950920,http://dbpedia.org/resource/Clan_Douglas,Douglases,411,4,0.9999999995544328,0.0,7,47,== Personal life == | === Philanthropy ===
